life_course_id,n_nodes,record_ids,birth_year_estimates,issues,flagged
1364,2,"['C01922', 'R02668']","[1799, 1797]",[],False
1365,2,"['C01923', 'R02220']","[1840, 1838]",[],False
1366,2,"['C01926', 'R00393']","[1839, 1839]",[],False
1367,2,"['C01927', 'R01649']","[1817, 1821]",['birth_year_conflict'],True
1368,2,"['C01928', 'R01735']","[1837, 1837]",[],False
1369,2,"['C01929', 'R00560']","[1813, 1811]",[],False
1370,2,"['C01930', 'R02051']","[1829, 1828]",[],False
1371,2,"['C01931', 'R02978']","[1803, 1802]",[],False
1372,2,"['C01932', 'R02869']","[1826, 1828]",[],False
1373,2,"['C01933', 'R01246']","[1804, 1806]",[],False
1374,2,"['C01934', 'R00689']","[1812, 1813]",[],False
1375,2,"['C01935', 'R01122']","[1782, 1779]",[],False
1376,2,"['C01937', 'R02822']","[1814, 1812]",[],False
1377,2,"['C01938', 'R02348']","[1808, 1807]",[],False
1378,2,"['C01939', 'R00355']","[1811, 1810]",[],False
1379,2,"['C01940', 'R02579']","[1797, 1799]",[],False
1380,2,"['C01941', 'R02955']","[1802, 1803]",[],False
1381,2,"['C01943', 'R01418']","[1788, 1789]",[],False
1382,2,"['C01944', 'R02009']","[1819, 1819]",[],False
1383,2,"['C01945', 'R01522']","[1823, 1825]",[],False
1384,2,"['C01946', 'R02304']","[1830, 1829]",[],False
1385,2,"['C01947', 'R00065']","[1796, 1792]",['birth_year_conflict'],True
1386,2,"['C01948', 'R01558']","[1803, 1803]",[],False
1387,2,"['C01949', 'R01367']","[1826, 1826]",[],False
1388,2,"['C01950', 'R02011']","[1804, 1802]",[],False
1389,2,"['C01951', 'R01723']","[1795, 1796]",[],False
1390,2,"['C01953', 'R02464']","[1809, 1811]",[],False
1391,2,"['C01954', 'R02112']","[1820, 1820]",[],False
1392,2,"['C01955', 'R02028']","[1801, 1801]",[],False
1393,2,"['C01956', 'R02106']","[1821, 1822]",[],False
1394,2,"['C01957', 'R00462']","[1783, 1781]",[],False
1395,2,"['C01959', 'R01531']","[1836, 1835]",[],False
1396,2,"['C01960', 'R00931']","[1830, 1830]",[],False
1397,2,"['C01961', 'R00506']","[1786, 1784]",[],False
1398,2,"['C01962', 'R02587']","[1797, 1795]",[],False
1399,2,"['C01966', 'R02794']","[1831, 1834]",[],False
1400,2,"['C01967', 'R01365']","[1791, 1791]",[],False
1401,2,"['C01968', 'R00205']","[1818, 1820]",[],False
1402,2,"['C01972', 'R02122']","[1825, 1825]",[],False
1403,2,"['C01973', 'R01196']","[1838, 1840]",[],False
1404,2,"['C01974', 'R00401']","[1784, 1786]",[],False
1405,2,"['C01975', 'R00982']","[1788, 1786]",[],False
1406,2,"['C01976', 'R00981']","[1836, 1837]",[],False
1407,2,"['C01978', 'R00063']","[1802, 1799]",[],False
1408,2,"['C01979', 'R00687']","[1789, 1787]",[],False
1409,2,"['C01981', 'R00188']","[1782, 1783]",[],False
1410,2,"['C01982', 'R02454']","[1815, 1812]",[],False
1411,2,"['C01983', 'R00380']","[1802, 1802]",[],False
1412,2,"['C01984', 'R01467']","[1819, 1820]",[],False
1413,2,"['C01985', 'R00009']","[1781, 1781]",[],False
1414,2,"['C01986', 'R01295']","[1799, 1799]",[],False
1415,2,"['C01988', 'R02160']","[1792, 1792]",[],False
1416,2,"['C01989', 'R02053']","[1820, 1818]",[],False
1417,2,"['C01990', 'R02851']","[1782, 1784]",[],False
1418,2,"['C01991', 'R02575']","[1781, 1784]",[],False
1419,2,"['C01992', 'R02042']","[1822, 1823]",[],False
1420,2,"['C01993', 'R02728']","[1822, 1822]",[],False
1421,2,"['C01994', 'R02928']","[1837, 1837]",[],False
1422,2,"['C01997', 'R02913']","[1805, 1802]",[],False
1423,2,"['C01998', 'R02733']","[1804, 1802]",[],False
1424,2,"['C01999', 'R00783']","[1835, 1835]",[],False
1425,2,"['C02000', 'R00370']","[1831, 1832]",[],False
1426,2,"['C02001', 'R02532']","[1823, 1821]",[],False
1427,2,"['C02002', 'R00132']","[1830, 1831]",[],False
1428,2,"['C02003', 'R00911']","[1840, 1840]",[],False
1429,2,"['C02004', 'R01394']","[1801, 1801]",[],False
1430,2,"['C02009', 'R00332']","[1807, 1805]",[],False
1431,2,"['C02010', 'R01741']","[1811, 1812]",[],False
1432,2,"['C02011', 'R02359']","[1807, 1807]",[],False
1433,2,"['C02012', 'R02171']","[1829, 1830]",[],False
1434,2,"['C02013', 'R00412']","[1818, 1819]",[],False
1435,2,"['C02014', 'R00636']","[1805, 1807]",[],False
1436,2,"['C02015', 'R01011']","[1808, 1810]",[],False
1437,2,"['C02016', 'R01322']","[1826, 1823]",[],False
1438,2,"['C02018', 'R02410']","[1789, 1789]",[],False
1439,2,"['C02019', 'R01014']","[1794, 1795]",[],False
1440,2,"['C02022', 'R02483']","[1788, 1787]",[],False
1441,2,"['C02023', 'R01742']","[1803, 1804]",[],False
1442,2,"['C02025', 'R02468']","[1822, 1823]",[],False
1443,2,"['C02026', 'R02936']","[1798, 1800]",[],False
1444,2,"['C02029', 'R00921']","[1817, 1817]",[],False
1445,2,"['C02031', 'R02774']","[1794, 1797]",[],False
1446,2,"['C02032', 'R02729']","[1813, 1813]",[],False
1447,2,"['C02033', 'R01311']","[1807, 1808]",[],False
1448,2,"['C02036', 'R00511']","[1819, 1821]",[],False
1449,2,"['C02038', 'R02900']","[1792, 1789]",[],False
1450,2,"['C02042', 'R02189']","[1834, 1835]",[],False
1451,2,"['C02043', 'R01218']","[1815, 1814]",[],False
1452,2,"['C02044', 'R00552']","[1781, 1780]",[],False
1453,2,"['C02046', 'R01944']","[1825, 1827]",[],False
1454,2,"['C02048', 'R00723']","[1827, 1826]",[],False
1455,2,"['C02049', 'R00845']","[1793, 1792]",[],False
1456,2,"['C02051', 'R00215']","[1833, 1836]",[],False
1457,2,"['C02052', 'R02130']","[1806, 1805]",[],False
1458,2,"['C02053', 'R02646']","[1783, 1786]",[],False
1459,2,"['C02054', 'R02249']","[1816, 1814]",[],False
1460,2,"['C02055', 'R01900']","[1786, 1787]",[],False
1461,2,"['C02056', 'R02156']","[1807, 1809]",[],False
1462,2,"['C02057', 'R01756']","[1793, 1793]",[],False
1463,2,"['C02058', 'R01536']","[1834, 1833]",[],False
1464,2,"['C02059', 'R01373']","[1807, 1808]",[],False
1465,2,"['C02060', 'R01726']","[1807, 1806]",[],False
1466,2,"['C02062', 'R00510']","[1828, 1824]",['birth_year_conflict'],True
1467,2,"['C02063', 'R01831']","[1831, 1832]",[],False
1468,2,"['C02064', 'R02450']","[1824, 1824]",[],False
1469,2,"['C02066', 'R01410']","[1819, 1817]",[],False
1470,2,"['C02067', 'R02168']","[1792, 1791]",[],False
1471,2,"['C02069', 'R00945']","[1792, 1791]",[],False
1472,2,"['C02070', 'R01851']","[1782, 1781]",[],False
1473,2,"['C02071', 'R00384']","[1781, 1780]",[],False
1474,2,"['C02073', 'R01864']","[1828, 1831]",[],False
1475,2,"['C02074', 'R00861']","[1786, 1786]",[],False
1476,2,"['C02076', 'R00656']","[1843, 1841]",[],False
1477,2,"['C02077', 'R02562']","[1815, 1816]",[],False
1478,2,"['C02078', 'R01524']","[1817, 1816]",[],False
1479,2,"['C02079', 'R00837']","[1803, 1804]",[],False
1480,2,"['C02080', 'R01034']","[1819, 1819]",[],False
1481,2,"['C02081', 'R01110']","[1811, 1811]",[],False
1482,2,"['C02082', 'R00098']","[1799, 1799]",[],False
1483,2,"['C02083', 'R02971']","[1797, 1797]",[],False
1484,2,"['C02085', 'R00196']","[1789, 1787]",[],False
1485,2,"['C02086', 'R02010']","[1813, 1812]",[],False
1486,2,"['C02089', 'R00964']","[1825, 1825]",[],False
1487,2,"['C02091', 'R02995']","[1790, 1789]",[],False
1488,2,"['C02093', 'R02426']","[1797, 1799]",[],False
1489,2,"['C02094', 'R00160']","[1837, 1835]",[],False
1490,2,"['C02095', 'R01271']","[1802, 1804]",[],False
1491,2,"['C02096', 'R00340']","[1835, 1835]",[],False
1492,2,"['C02097', 'R02179']","[1832, 1831]",[],False
1493,2,"['C02100', 'R02601']","[1831, 1830]",[],False
1494,2,"['C02101', 'R02003']","[1817, 1817]",[],False
1495,2,"['C02102', 'R01564']","[1833, 1830]",[],False
1496,2,"['C02105', 'R00307']","[1782, 1782]",[],False
1497,2,"['C02106', 'R00475']","[1825, 1828]",[],False
1498,2,"['C02108', 'R00952']","[1815, 1816]",[],False
1499,2,"['C02109', 'R00045']","[1825, 1824]",[],False
1500,2,"['C02110', 'R01608']","[1782, 1780]",[],False
1501,2,"['C02111', 'R00566']","[1796, 1796]",[],False
1502,2,"['C02113', 'R00204']","[1793, 1796]",[],False
1503,2,"['C02115', 'R00442']","[1796, 1798]",[],False
1504,2,"['C02117', 'R00521']","[1801, 1803]",[],False
1505,2,"['C02118', 'R01359']","[1778, 1780]",[],False
1506,2,"['C02119', 'R00500']","[1818, 1817]",[],False
1507,2,"['C02120', 'R00905']","[1839, 1838]",[],False
1508,2,"['C02121', 'R00315']","[1813, 1815]",[],False
1509,2,"['C02123', 'R01446']","[1784, 1785]",[],False
1510,2,"['C02124', 'R01270']","[1795, 1796]",[],False
1511,2,"['C02127', 'R01611']","[1784, 1786]",[],False
1512,2,"['C02128', 'R00480']","[1831, 1829]",[],False
1513,2,"['C02130', 'R01318']","[1825, 1825]",[],False
1514,2,"['C02131', 'R01370']","[1793, 1793]",[],False
1515,2,"['C02133', 'R00963']","[1793, 1795]",[],False
1516,2,"['C02134', 'R00032']","[1830, 1829]",[],False
1517,2,"['C02135', 'R02725']","[1799, 1800]",[],False
1518,2,"['C02136', 'R00571']","[1824, 1822]",[],False
1519,2,"['C02137', 'R01261']","[1835, 1836]",[],False
1520,2,"['C02138', 'R02143']","[1784, 1785]",[],False
1521,2,"['C02139', 'R02048']","[1784, 1785]",[],False
1522,2,"['C02142', 'R01857']","[1826, 1825]",[],False
1523,2,"['C02143', 'R00017']","[1834, 1834]",[],False
1524,2,"['C02146', 'R01958']","[1817, 1817]",[],False
1525,2,"['C02147', 'R00718']","[1795, 1790]",['birth_year_conflict'],True
1526,2,"['C02148', 'R01595']","[1781, 1779]",[],False
1527,2,"['C02149', 'R01859']","[1783, 1782]",[],False
1528,2,"['C02151', 'R02394']","[1806, 1804]",[],False
1529,2,"['C02153', 'R01274']","[1835, 1835]",[],False
1530,2,"['C02154', 'R00300']","[1824, 1824]",[],False
1531,2,"['C02155', 'R00104']","[1793, 1795]",[],False
1532,2,"['C02156', 'R02206']","[1781, 1779]",[],False
1533,2,"['C02157', 'R02294']","[1836, 1836]",[],False
1534,2,"['C02159', 'R02440']","[1827, 1827]",[],False
1535,2,"['C02160', 'R01733']","[1809, 1808]",[],False
1536,2,"['C02161', 'R00366']","[1805, 1806]",[],False
1537,2,"['C02162', 'R00994']","[1790, 1788]",[],False
1538,2,"['C02163', 'R00169']","[1805, 1807]",[],False
1539,2,"['C02165', 'R02783']","[1821, 1822]",[],False
1540,2,"['C02166', 'R01378']","[1787, 1786]",[],False
1541,2,"['C02168', 'R02755']","[1830, 1827]",[],False
1542,2,"['C02170', 'R01588']","[1819, 1821]",[],False
1543,2,"['C02171', 'R00889']","[1811, 1810]",[],False
1544,2,"['C02173', 'R00083']","[1791, 1791]",[],False
1545,2,"['C02174', 'R01850']","[1806, 1806]",[],False
1546,2,"['C02175', 'R02173']","[1813, 1812]",[],False
1547,2,"['C02176', 'R01193']","[1837, 1839]",[],False
1548,2,"['C02177', 'R00106']","[1782, 1781]",[],False
1549,2,"['C02178', 'R00210']","[1810, 1810]",[],False
1550,2,"['C02179', 'R00308']","[1798, 1797]",[],False
1551,2,"['C02180', 'R02895']","[1810, 1812]",[],False
1552,2,"['C02181', 'R00652']","[1786, 1787]",[],False
1553,2,"['C02183', 'R00052']","[1796, 1797]",[],False
1554,2,"['C02185', 'R00290']","[1800, 1800]",[],False
1555,2,"['C02188', 'R02750']","[1828, 1828]",[],False
1556,2,"['C02189', 'R02655']","[1792, 1793]",[],False
1557,2,"['C02190', 'R02364']","[1792, 1792]",[],False
1558,2,"['C02194', 'R00067']","[1839, 1834]",['birth_year_conflict'],True
1559,2,"['C02195', 'R00532']","[1805, 1803]",[],False
1560,2,"['C02196', 'R02823']","[1828, 1827]",[],False
1561,2,"['C02197', 'R02585']","[1803, 1801]",[],False
1562,2,"['C02198', 'R01144']","[1838, 1839]",[],False
1563,2,"['C02199', 'R01376']","[1814, 1813]",[],False
1564,2,"['C02200', 'R02339']","[1830, 1827]",[],False
1565,2,"['C02201', 'R01728']","[1785, 1785]",[],False
1566,2,"['C02203', 'R02133']","[1821, 1821]",[],False
1567,2,"['C02205', 'R02345']","[1835, 1837]",[],False
1568,2,"['C02206', 'R02592']","[1818, 1821]",[],False
1569,2,"['C02207', 'R00219']","[1829, 1829]",[],False
1570,2,"['C02208', 'R01384']","[1815, 1815]",[],False
1571,2,"['C02210', 'R00057']","[1795, 1795]",[],False
1572,2,"['C02212', 'R00912']","[1839, 1838]",[],False
1573,2,"['C02213', 'R01087']","[1825, 1824]",[],False
1574,2,"['C02214', 'R00031']","[1810, 1810]",[],False
1575,2,"['C02218', 'R00903']","[1781, 1779]",[],False
1576,2,"['C02219', 'R01232']","[1836, 1833]",[],False
1577,2,"['C02222', 'R00483']","[1798, 1798]",[],False
1578,2,"['C02223', 'R02899']","[1799, 1798]",[],False
1579,2,"['C02224', 'R02030']","[1817, 1818]",[],False
1580,2,"['C02225', 'R01398']","[1832, 1833]",[],False
1581,2,"['C02226', 'R02650']","[1835, 1833]",[],False
1582,2,"['C02227', 'R01747']","[1784, 1785]",[],False
1583,2,"['C02228', 'R01382']","[1782, 1781]",[],False
1584,2,"['C02229', 'R00944']","[1783, 1781]",[],False
1585,2,"['C02231', 'R00667']","[1810, 1811]",[],False
1586,2,"['C02233', 'R02072']","[1811, 1810]",[],False
1587,2,"['C02235', 'R02310']","[1822, 1821]",[],False
1588,2,"['C02236', 'R01656']","[1785, 1785]",[],False
1589,2,"['C02237', 'R00430']","[1803, 1801]",[],False
1590,2,"['C02238', 'R00629']","[1804, 1806]",[],False
1591,2,"['C02240', 'R01457']","[1796, 1797]",[],False
1592,2,"['C02241', 'R00926']","[1797, 1799]",[],False
1593,2,"['C02242', 'R01120']","[1809, 1811]",[],False
1594,2,"['C02243', 'R01767']","[1811, 1810]",[],False
1595,2,"['C02244', 'R01356']","[1807, 1808]",[],False
1596,2,"['C02246', 'R02940']","[1812, 1810]",[],False
1597,2,"['C02247', 'R01401']","[1788, 1788]",[],False
1598,2,"['C02249', 'R01886']","[1817, 1817]",[],False
1599,2,"['C02250', 'R01412']","[1818, 1818]",[],False
1600,2,"['C02251', 'R02238']","[1789, 1787]",[],False
1601,2,"['C02253', 'R01630']","[1820, 1822]",[],False
1602,2,"['C02254', 'R01230']","[1792, 1791]",[],False
1603,2,"['C02256', 'R00476']","[1780, 1784]",['birth_year_conflict'],True
1604,2,"['C02259', 'R01992']","[1794, 1793]",[],False
1605,2,"['C02260', 'R01482']","[1830, 1831]",[],False
1606,2,"['C02261', 'R02230']","[1831, 1832]",[],False
1607,2,"['C02262', 'R01862']","[1803, 1804]",[],False
1608,2,"['C02264', 'R00240']","[1824, 1826]",[],False
1609,2,"['C02265', 'R00992']","[1795, 1796]",[],False
1610,2,"['C02268', 'R00775']","[1812, 1813]",[],False
1611,2,"['C02270', 'R02815']","[1801, 1800]",[],False
1612,2,"['C02272', 'R01146']","[1828, 1827]",[],False
1613,2,"['C02273', 'R02985']","[1798, 1800]",[],False
1614,2,"['C02275', 'R01280']","[1791, 1790]",[],False
1615,2,"['C02276', 'R00681']","[1815, 1816]",[],False
1616,2,"['C02277', 'R01427']","[1787, 1787]",[],False
1617,2,"['C02278', 'R01115']","[1835, 1834]",[],False
1618,2,"['C02279', 'R02136']","[1826, 1826]",[],False
1619,2,"['C02280', 'R02298']","[1799, 1799]",[],False
1620,2,"['C02281', 'R02949']","[1786, 1785]",[],False
1621,2,"['C02282', 'R01316']","[1806, 1806]",[],False
1622,2,"['C02283', 'R00702']","[1785, 1786]",[],False
1623,2,"['C02285', 'R01626']","[1808, 1808]",[],False
1624,2,"['C02287', 'R00578']","[1793, 1790]",[],False
1625,2,"['C02288', 'R01936']","[1809, 1808]",[],False
1626,2,"['C02289', 'R00739']","[1807, 1807]",[],False
1627,2,"['C02290', 'R01358']","[1807, 1808]",[],False
1628,2,"['C02291', 'R01206']","[1784, 1782]",[],False
1629,2,"['C02292', 'R00901']","[1824, 1823]",[],False
1630,2,"['C02293', 'R01244']","[1822, 1823]",[],False
1631,2,"['C02294', 'R02766']","[1832, 1830]",[],False
1632,2,"['C02295', 'R00800']","[1819, 1820]",[],False
1633,2,"['C02296', 'R02966']","[1814, 1815]",[],False
1634,2,"['C02297', 'R02418']","[1792, 1794]",[],False
1635,2,"['C02298', 'R01684']","[1823, 1821]",[],False
1636,2,"['C02300', 'R00570']","[1825, 1824]",[],False
1637,2,"['C02301', 'R02025']","[1779, 1781]",[],False
1638,2,"['C02302', 'R02120']","[1820, 1822]",[],False
1639,2,"['C02304', 'R02867']","[1835, 1835]",[],False
1640,2,"['C02305', 'R02091']","[1794, 1794]",[],False
1641,2,"['C02306', 'R01463']","[1825, 1826]",[],False
1642,2,"['C02307', 'R00183']","[1820, 1819]",[],False
1643,2,"['C02308', 'R01453']","[1804, 1805]",[],False
1644,2,"['C02310', 'R02731']","[1790, 1793]",[],False
1645,2,"['C02311', 'R01810']","[1806, 1806]",[],False
1646,2,"['C02312', 'R02648']","[1807, 1807]",[],False
1647,2,"['C02314', 'R02414']","[1791, 1791]",[],False
1648,2,"['C02315', 'R02923']","[1791, 1789]",[],False
1649,2,"['C02316', 'R00924']","[1793, 1792]",[],False
1650,2,"['C02318', 'R02866']","[1830, 1830]",[],False
1651,2,"['C02319', 'R00748']","[1799, 1797]",[],False
1652,2,"['C02322', 'R02211']","[1842, 1839]",[],False
1653,2,"['C02326', 'R02827']","[1816, 1817]",[],False
1654,2,"['C02327', 'R00738']","[1812, 1811]",[],False
1655,2,"['C02328', 'R00612']","[1783, 1782]",[],False
1656,2,"['C02330', 'R00890']","[1797, 1797]",[],False
1657,2,"['C02331', 'R01894']","[1831, 1832]",[],False
1658,2,"['C02332', 'R01045']","[1791, 1794]",[],False
1659,2,"['C02333', 'R00922']","[1804, 1804]",[],False
1660,2,"['C02334', 'R01701']","[1797, 1797]",[],False
1661,2,"['C02335', 'R01880']","[1789, 1788]",[],False
1662,2,"['C02336', 'R02856']","[1799, 1799]",[],False
1663,2,"['C02338', 'R00030']","[1834, 1833]",[],False
1664,2,"['C02339', 'R00192']","[1791, 1789]",[],False
1665,2,"['C02342', 'R02683']","[1812, 1814]",[],False
1666,2,"['C02343', 'R00920']","[1832, 1831]",[],False
1667,2,"['C02344', 'R01380']","[1819, 1819]",[],False
1668,2,"['C02348', 'R02467']","[1803, 1804]",[],False
1669,2,"['C02351', 'R01076']","[1780, 1782]",[],False
1670,2,"['C02353', 'R00112']","[1837, 1838]",[],False
1671,2,"['C02354', 'R02123']","[1842, 1838]",['birth_year_conflict'],True
1672,2,"['C02355', 'R01706']","[1824, 1820]",['birth_year_conflict'],True
1673,2,"['C02356', 'R02987']","[1781, 1779]",[],False
1674,2,"['C02357', 'R00347']","[1803, 1803]",[],False
1675,2,"['C02358', 'R00402']","[1781, 1781]",[],False
1676,2,"['C02359', 'R01547']","[1784, 1783]",[],False
1677,2,"['C02360', 'R00569']","[1815, 1814]",[],False
1678,2,"['C02364', 'R00417']","[1793, 1793]",[],False
1679,2,"['C02365', 'R01941']","[1815, 1814]",[],False
1680,2,"['C02366', 'R02976']","[1819, 1818]",[],False
1681,2,"['C02367', 'R02524']","[1804, 1805]",[],False
1682,2,"['C02368', 'R01006']","[1837, 1836]",[],False
1683,2,"['C02369', 'R02059']","[1804, 1806]",[],False
1684,2,"['C02370', 'R00179']","[1796, 1796]",[],False
1685,2,"['C02371', 'R02311']","[1817, 1815]",[],False
1686,2,"['C02372', 'R00613']","[1778, 1779]",[],False
1687,2,"['C02373', 'R00305']","[1837, 1836]",[],False
1688,2,"['C02374', 'R00432']","[1791, 1791]",[],False
1689,2,"['C02375', 'R01605']","[1819, 1817]",[],False
1690,2,"['C02377', 'R01333']","[1839, 1838]",[],False
1691,2,"['C02378', 'R02469']","[1831, 1831]",[],False
1692,2,"['C02382', 'R02040']","[1811, 1815]",['birth_year_conflict'],True
1693,2,"['C02383', 'R01586']","[1825, 1826]",[],False
1694,2,"['C02384', 'R02279']","[1833, 1833]",[],False
1695,2,"['C02385', 'R02715']","[1814, 1816]",[],False
1696,2,"['C02386', 'R02047']","[1835, 1835]",[],False
1697,2,"['C02387', 'R00984']","[1817, 1816]",[],False
1698,2,"['C02389', 'R00217']","[1816, 1817]",[],False
1699,2,"['C02391', 'R02281']","[1835, 1835]",[],False
1700,2,"['C02392', 'R01569']","[1783, 1783]",[],False
1701,2,"['C02393', 'R01351']","[1803, 1800]",[],False
1702,2,"['C02394', 'R00007']","[1799, 1801]",[],False
1703,2,"['C02395', 'R00869']","[1824, 1825]",[],False
1704,2,"['C02396', 'R00719']","[1830, 1830]",[],False
1705,2,"['C02398', 'R01461']","[1787, 1788]",[],False
1706,2,"['C02399', 'R01788']","[1832, 1831]",[],False
1707,2,"['C02400', 'R01869']","[1824, 1821]",[],False
1708,2,"['C02401', 'R00802']","[1805, 1806]",[],False
1709,2,"['C02402', 'R02803']","[1786, 1787]",[],False
1710,2,"['C02403', 'R00457']","[1831, 1833]",[],False
1711,2,"['C02406', 'R00616']","[1791, 1792]",[],False
1712,2,"['C02407', 'R02020']","[1795, 1795]",[],False
1713,2,"['C02408', 'R02972']","[1810, 1810]",[],False
1714,2,"['C02409', 'R02299']","[1826, 1822]",['birth_year_conflict'],True
1715,2,"['C02410', 'R02260']","[1825, 1826]",[],False
1716,2,"['C02411', 'R01268']","[1812, 1814]",[],False
1717,2,"['C02412', 'R00165']","[1831, 1829]",[],False
1718,2,"['C02413', 'R01341']","[1797, 1796]",[],False
1719,2,"['C02414', 'R00507']","[1780, 1783]",[],False
1720,2,"['C02416', 'R01821']","[1809, 1810]",[],False
1721,2,"['C02417', 'R02167']","[1805, 1808]",[],False
1722,2,"['C02418', 'R01404']","[1838, 1836]",[],False
1723,2,"['C02420', 'R00541']","[1828, 1827]",[],False
1724,2,"['C02421', 'R00658']","[1839, 1838]",[],False
1725,2,"['C02422', 'R01670']","[1801, 1803]",[],False
1726,2,"['C02424', 'R02758']","[1824, 1823]",[],False
1727,2,"['C02425', 'R00394']","[1839, 1837]",[],False
1728,2,"['C02426', 'R00648']","[1835, 1835]",[],False
1729,2,"['C02427', 'R02633']","[1780, 1778]",[],False
1730,2,"['C02428', 'R00116']","[1790, 1790]",[],False
1731,2,"['C02429', 'R01591']","[1790, 1789]",[],False
1732,2,"['C02430', 'R00923']","[1828, 1831]",[],False
1733,2,"['C02431', 'R01725']","[1780, 1782]",[],False
1734,2,"['C02432', 'R01573']","[1783, 1784]",[],False
1735,2,"['C02433', 'R00151']","[1813, 1811]",[],False
1736,2,"['C02434', 'R02828']","[1826, 1824]",[],False
1737,2,"['C02435', 'R01479']","[1823, 1822]",[],False
1738,2,"['C02436', 'R02369']","[1802, 1801]",[],False
1739,2,"['C02439', 'R02787']","[1809, 1810]",[],False
1740,2,"['C02440', 'R00328']","[1784, 1783]",[],False
1741,2,"['C02441', 'R02336']","[1831, 1831]",[],False
1742,2,"['C02442', 'R00929']","[1811, 1810]",[],False
1743,2,"['C02443', 'R02497']","[1812, 1811]",[],False
1744,2,"['C02444', 'R00346']","[1808, 1808]",[],False
1745,2,"['C02445', 'R01473']","[1813, 1813]",[],False
1746,2,"['C02446', 'R01191']","[1806, 1807]",[],False
1747,2,"['C02448', 'R00068']","[1833, 1832]",[],False
1748,2,"['C02449', 'R01559']","[1813, 1812]",[],False
1749,2,"['C02452', 'R01868']","[1789, 1789]",[],False
1750,2,"['C02453', 'R00199']","[1822, 1825]",[],False
1751,2,"['C02454', 'R01945']","[1811, 1812]",[],False
1752,2,"['C02455', 'R00365']","[1807, 1809]",[],False
1753,2,"['C02456', 'R02708']","[1792, 1793]",[],False
1754,2,"['C02457', 'R00212']","[1780, 1779]",[],False
1755,2,"['C02459', 'R00742']","[1806, 1805]",[],False
1756,2,"['C02460', 'R00767']","[1819, 1818]",[],False
1757,2,"['C02461', 'R02700']","[1835, 1835]",[],False
1758,2,"['C02462', 'R02819']","[1803, 1802]",[],False
1759,2,"['C02464', 'R01405']","[1800, 1799]",[],False
1760,2,"['C02465', 'R01279']","[1783, 1782]",[],False
1761,2,"['C02467', 'R02720']","[1838, 1839]",[],False
1762,2,"['C02468', 'R01773']","[1830, 1829]",[],False
1763,2,"['C02469', 'R01053']","[1797, 1795]",[],False
1764,2,"['C02470', 'R01633']","[1811, 1811]",[],False
1765,2,"['C02473', 'R00878']","[1828, 1825]",[],False
1766,2,"['C02474', 'R01648']","[1803, 1802]",[],False
1767,2,"['C02475', 'R01661']","[1833, 1834]",[],False
1768,2,"['C02476', 'R01830']","[1787, 1788]",[],False
1769,2,"['C02477', 'R00206']","[1827, 1829]",[],False
1770,2,"['C02479', 'R00377']","[1804, 1806]",[],False
1771,2,"['C02480', 'R01812']","[1820, 1820]",[],False
1772,2,"['C02481', 'R02471']","[1837, 1837]",[],False
1773,2,"['C02482', 'R02033']","[1815, 1816]",[],False
1774,2,"['C02483', 'R02695']","[1805, 1805]",[],False
1775,2,"['C02484', 'R00383']","[1832, 1834]",[],False
1776,2,"['C02485', 'R02185']","[1786, 1783]",[],False
1777,2,"['C02487', 'R00714']","[1784, 1782]",[],False
1778,2,"['C02488', 'R01441']","[1816, 1817]",[],False
1779,2,"['C02489', 'R01768']","[1806, 1809]",[],False
1780,2,"['C02492', 'R00218']","[1793, 1794]",[],False
1781,2,"['C02493', 'R00072']","[1832, 1833]",[],False
1782,2,"['C02494', 'R00040']","[1824, 1826]",[],False
1783,2,"['C02495', 'R02177']","[1790, 1789]",[],False
1784,2,"['C02496', 'R01647']","[1806, 1805]",[],False
1785,2,"['C02497', 'R02518']","[1833, 1833]",[],False
1786,2,"['C02498', 'R01959']","[1831, 1831]",[],False
1787,2,"['C02499', 'R02229']","[1798, 1795]",[],False
1788,2,"['C02500', 'R01973']","[1794, 1797]",[],False
1789,2,"['C02501', 'R00499']","[1781, 1778]",[],False
1790,2,"['C02503', 'R00703']","[1794, 1794]",[],False
1791,2,"['C02505', 'R00066']","[1824, 1825]",[],False
1792,2,"['C02506', 'R00908']","[1823, 1820]",[],False
1793,2,"['C02507', 'R01692']","[1801, 1801]",[],False
1794,2,"['C02508', 'R01789']","[1804, 1803]",[],False
1795,2,"['C02510', 'R01677']","[1781, 1779]",[],False
1796,2,"['C02511', 'R01486']","[1810, 1811]",[],False
1797,2,"['C02512', 'R00301']","[1781, 1783]",[],False
1798,2,"['C02513', 'R01079']","[1789, 1787]",[],False
1799,2,"['C02514', 'R00887']","[1815, 1815]",[],False
1800,2,"['C02515', 'R00530']","[1814, 1815]",[],False
1801,2,"['C02516', 'R00803']","[1826, 1824]",[],False
1802,2,"['C02517', 'R01236']","[1793, 1794]",[],False
1803,2,"['C02521', 'R02488']","[1789, 1793]",['birth_year_conflict'],True
1804,2,"['C02522', 'R02719']","[1798, 1798]",[],False
1805,2,"['C02523', 'R01799']","[1792, 1792]",[],False
1806,2,"['C02525', 'R00915']","[1808, 1808]",[],False
1807,2,"['C02526', 'R02761']","[1817, 1818]",[],False
1808,2,"['C02527', 'R02614']","[1840, 1840]",[],False
1809,2,"['C02528', 'R00668']","[1820, 1818]",[],False
1810,2,"['C02529', 'R00760']","[1798, 1798]",[],False
